id	created_at	full_text
259953561050431488	2012-10-21 09:45:33	[ewl] cleared: train services from #pasirris towards #jookoon are now operating normally.
259950730985746433	2012-10-21 09:34:18	[ewl]: estimate 5 mins additional travelling time from #pasirris to #tanahmerah towards jookoon due to train fault.
259918212093865984	2012-10-21 07:25:05	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #cityhall.trains operating normally now.
259917804449456130	2012-10-21 07:23:28	[ewl]: emergency button is activated at #cityhall. expect longer travelling time from #cityhall towards #bugis.
259820992552120321	2012-10-21 00:58:46	good day singapore! train services on all lines are operating normally. have a great weekend!
259678268922425344	2012-10-20 15:31:38	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
259676556543283200	2012-10-20 15:24:50	[ewl]: emergency button is activated at #jurongeast. expect longer travelling time from #jurongeast towards #jookoon.
259652947636539392	2012-10-20 13:51:01	[nsl]:earlier emergency button was activated due to obstruction when closing train door @ #admiralty.trains operating normally now.
259652524037005312	2012-10-20 13:49:20	[nsl]: emergency button is activated at #admiralty. expect longer travelling time from #admiralty towards #jurongeast.
259629436528377856	2012-10-20 12:17:36	[nsl]:earlier emergency button was activated due to obstruction when closing train door @ #braddell.trains operating normally now.
259629016619823104	2012-10-20 12:15:55	[nsl]: emergency button is activated at #braddell. expect longer travelling time from #braddell towards #marinabay.
259602043625418752	2012-10-20 10:28:45	[nsl] cleared: train services from #jurongeast towards #bukitbatok are now operating normally.
259601130840018944	2012-10-20 10:25:07	[nsl] update: fault is cleared. expect longer travelling time from #jurongeast towards #bukitbatok. trains and platforms maybe crowded.
259599853682831361	2012-10-20 10:20:02	[nsl]: estimate 5 mins additional travelling time from #jurongeast to #bukitbatok towards marinabay due to train fault.
259597494734950401	2012-10-20 10:10:40	[nsl] cleared: train services from #kranji towards #jurongeast are now operating normally.
259597000897622016	2012-10-20 10:08:42	[nsl]: estimate 5 mins additional travelling time from #kranji to #yewtee towards jurongeast due to train fault.
259591709745369088	2012-10-20 09:47:41	trains are running slightly slower than normal due to cautious driving on wet tracks. please allow extra time for travel.
259560700920344576	2012-10-20 07:44:28	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #novena.trains operating normally now.
259560236812206080	2012-10-20 07:42:37	[nsl]: emergency button is activated at #novena. expect longer travelling time from #novena towards #toapayoh.
259550548230012930	2012-10-20 07:04:07	one-night only: jonas brothers 2012 world tour @ fort canning park 22 oct 8pm. mrt: bras basah, dhoby ghaut ccl
259550010801270784	2012-10-20 07:01:59	sg chinese orchestra@botanic gardens symphony stage 21 oct 6-7pm. free. picnic with your family &amp; enjoy the music. mrt: botanic gardens
259489130633908225	2012-10-20 03:00:04	free musical: lake of dreams@rws festivewalk nightly 9.30pm. flaming dragons, water cannons &amp; laser effects. mrt: harbourfront ccl
259480096107274240	2012-10-20 02:24:10	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #dhobyghaut.trains operating normally now.
259479514902560768	2012-10-20 02:21:51	[nsl]: emergency button is activated at #dhobyghaut. expect longer travelling time from #dhobyghaut towards #jurongeast.
259479171057729536	2012-10-20 02:20:29	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #bishan.trains operating normally now.
259478768928829440	2012-10-20 02:18:54	[nsl]: emergency button is activated at #bishan. expect longer travelling time from #bishan towards #marinabay.
259467118205095936	2012-10-20 01:32:36	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #marsiling.trains operating normally now.
259466855972999168	2012-10-20 01:31:33	[nsl]: emergency button is activated at #marsiling. expect longer travelling time from #marsiling towards #jurongeast.
259437085793079296	2012-10-19 23:33:16	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #rafflesplace.trains operating normally now.
259436713993195520	2012-10-19 23:31:47	[ewl]: emergency button is activated at #rafflesplace. expect longer travelling time from #rafflesplace towards #jookoon.
259318899714170880	2012-10-19 15:43:38	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
259317470429593600	2012-10-19 15:37:57	[ewl]:earlier emergency button was activated due to an unattended bag @ #rafflesplace.trains operating normally now.
259246551195582464	2012-10-19 10:56:09	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #admiralty.trains operating normally now.
259245674011439104	2012-10-19 10:52:39	[nsl]: emergency button is activated at #admiralty. expect longer travelling time from #admiralty towards #jurongeast.
259221209588326400	2012-10-19 09:15:27	trains are running slightly slower than normal due to cautious driving on wet tracks in some area. please allow extra time for travel.
259187196479803393	2012-10-19 07:00:17	600-sqm skating rink@mbs daily 11.30am-8.30pm. adults $7/hr,kids$6/hr. mrt:bayfront. nearby:24-hrs rasapura food court http://t.co/ixkdahwb
259186232704241664	2012-10-19 06:56:27	photography fest @ nat'l library,smu,mbs till 17nov. exhibitions, point &amp; shoot camera wkshops mrt:bras basah, bayfront http://t.co/jedrti57
259185139031089152	2012-10-19 06:52:07	halloween@universal studio. selected rides, shows &amp; attractions all night. 19-21 &amp; 25-28 oct 8pm-12am mrt:harbourfront http://t.co/mrlkvt0t
259184315613716480	2012-10-19 06:48:50	ultimate hawker fest @ millenia walk 20 oct 5-10pm. dishes by celeb chefs &amp; celebrated hawkers. mrt: promenade http://t.co/2dvaovjt
259176685797244928	2012-10-19 06:18:31	[nsl] cleared: train services from #toapayoh towards #jurongeast are now operating normally.
259176282993065985	2012-10-19 06:16:55	estimated 10 minutes additional traveling time from tao payoh towards jurong east due to track fault.
259170975399161856	2012-10-19 05:55:50	estimated 5 minutes additional traveling time from tao payoh towards jurong east due to track fault.
259167355580588032	2012-10-19 05:41:27	estimated 5 minutes additional traveling time from ang mo kio towards jurong east due to track fault.
259165435436617729	2012-10-19 05:33:49	estimated 5 minutes additional traveling time from yio chu kang to newton towards marina bay due to track fault.
259114705048719360	2012-10-19 02:12:14	estimated 5 minutes additional traveling time from woodlands to choa chu kang towards jurong esat due to train fault.
259066353661652992	2012-10-18 23:00:06	good morning. train services on all lines are operating normally. have a good day ahead!
258923385311080448	2012-10-18 13:32:00	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #rafflesplace.trains operating normally now.
258922633184305152	2012-10-18 13:29:00	[ewl]: emergency button is activated at #rafflesplace. expect longer travelling time from #rafflesplace towards #pasirris.
258919628682715137	2012-10-18 13:17:04	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #bishan.trains operating normally now.
258919151635152897	2012-10-18 13:15:10	[nsl]: emergency button is activated at #bishan. expect longer travelling time from #bishan towards #marinabay.
258907372456652801	2012-10-18 12:28:22	[nsl]:earlier emergency button was activated due to a customer incident when alighting @ #toapayoh.trains operating normally now.
258906696427130880	2012-10-18 12:25:41	[nsl]: emergency button is activated at #toapayoh. expect longer travelling time from #toapayoh towards #marinabay.
258877258071171072	2012-10-18 10:28:42	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #kembangan.trains operating normally now.
258876881141633025	2012-10-18 10:27:12	[ewl]: emergency button is activated at #kembangan. expect longer travelling time from #kembangan towards #pasirris.
258862469076893696	2012-10-18 09:29:56	train services on all lines are operating normally. have a good evening!
258850352055590912	2012-10-18 08:41:47	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #lavender.trains operating normally now.
258848805863190528	2012-10-18 08:35:39	[ewl]: emergency button is activated at #lavender. expect longer travelling time from #lavender towards #pasirris.
258823268658712576	2012-10-18 06:54:10	final week: andy warhol 15 minutes eternal featuring 260 paintings, sculptures &amp; videos @ artscience museum till 21 oct. mrt: bayfront
258814589003763712	2012-10-18 06:19:41	trains are running slightly slower than normal due to cautious driving on wet tracks. please allow extra time for travel.
258783536725762049	2012-10-18 04:16:17	halloween bazaar@sg flyer 19-21oct, 5-10pm. games, costume contest! mrt:promenade nearby:glutton's bay,marina sq http://t.co/gmstjlf6
258730661567934464	2012-10-18 00:46:11	[ewl]:earlier emergency button was activated due to a customer incident when boarding @ #buonavista.trains operating normally now.
258728660796854272	2012-10-18 00:38:14	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #angmokio.trains operating normally now.
258727926084825088	2012-10-18 00:35:19	[nsl]: emergency button is activated at #angmokio. expect longer travelling time from #angmokio towards #bishan.
258707325873958913	2012-10-17 23:13:27	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
258706581284352001	2012-10-17 23:10:30	[nsl]: emergency button is activated at #jurongeast. expect longer travelling time from #jurongeast towards #bukitbatok.
258703950541373440	2012-10-17 23:00:02	good morning. train services on all lines are operating normally. have a good day ahead!
258523744388132864	2012-10-17 11:03:58	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #kranji.trains operating normally now.
258523252111073280	2012-10-17 11:02:01	[nsl]: emergency button is activated at #kranji. expect longer travelling time from #kranji towards #marinabay.
258486853940948993	2012-10-17 08:37:23	[ewl] cleared: train services from #lavender towards #eunos are now operating normally.
258486146349277184	2012-10-17 08:34:34	[ewl]: longer travelling time from #lavender to #eunos towards pasirris due to train fault.
258466803402043392	2012-10-17 07:17:42	trains are running slightly slower than normal due to cautious driving on wet tracks in some areas. please allow extra time for travel.
258381845761257473	2012-10-17 01:40:07	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #newton.trains operating normally now.
258381382982717442	2012-10-17 01:38:16	[nsl]: emergency button is activated at #newton. expect longer travelling time from #newton towards #marinabay.
258349036841611265	2012-10-16 23:29:44	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #bishan.trains operating normally now.
258348256445218816	2012-10-16 23:26:38	[nsl]: emergency button is activated at #bishan. expect longer travelling time from #bishan towards #marinabay.
258341571290861568	2012-10-16 23:00:05	good morning. train services on all lines are operating normally. have a good day ahead!
258217069802315776	2012-10-16 14:45:21	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #redhill.trains operating normally now.
258150659759669248	2012-10-16 10:21:28	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #eunos.trains operating normally now.
258150251117019136	2012-10-16 10:19:50	[ewl]: emergency button is activated at #eunos. expect longer travelling time from #eunos towards #pasirris.
258137514500567040	2012-10-16 09:29:14	train services on all lines are operating normally. have a good evening!
258110110344302593	2012-10-16 07:40:20	[ewl]:earlier emergency button was activated by a young boy,though no incident observed on train @#chinesegarden.train operates normally now
258108853604995072	2012-10-16 07:35:20	[ewl]: emergency button is activated at #chinesegarden. expect longer travelling time from #chinesegarden towards #jookoon.
258103484908449792	2012-10-16 07:14:00	[nsl] cleared: train services have resumed. train services from #novena towards #jurongeast are now running normally.
258102889904484352	2012-10-16 07:11:38	[nsl]: longer travelling time expected along ns line in the direction from #novena towards #jurongeast due to door obstruction.
258079880858718208	2012-10-16 05:40:13	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #bukitgombak.trains operating normally now.
258079004500848640	2012-10-16 05:36:44	[nsl]: emergency button is activated at #bukitgombak. expect longer travelling time from #bukitgombak towards #marinabay.
258060438862974978	2012-10-16 04:22:57	@smrt_singapore: wheelchair access at #expo is currently not available due to more time required for service.
258039273876508672	2012-10-16 02:58:51	[ewl] cleared: train services from #queenstown towards #lakeside are now running normally.
258037690736467968	2012-10-16 02:52:34	[ewl]: estimate 15 mins additional travelling time from #jurongeast  to #lakeside towards jookoon due to train fault.
258037344962228224	2012-10-16 02:51:11	[ewl]: estimate 15 mins additional travelling time from #queenstown to #lakeside towards jookoon due to train fault.
258001735027654656	2012-10-16 00:29:41	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #buonavista.trains operating normally now.
258000839984181248	2012-10-16 00:26:08	[ewl]: emergency button is activated at #buonavista. expect longer travelling time from #buonavista towards #pasirris.
257980743815421952	2012-10-15 23:06:17	good morning. train services on all lines are operating normally. have a good day ahead!
257818854753976320	2012-10-15 12:22:59	[ewl] cleared: train services from #tanjongpagar towards #kallang are now operating normally.
257816184186105856	2012-10-15 12:12:22	[ewl]: estimate 5 mins additional travelling time from #tanjongpagar to #kallang towards pasirris due to train fault.
257775545553674240	2012-10-15 09:30:53	train services on all lines are operating normally. have a good evening!
257732073446572033	2012-10-15 06:38:09	[nsl]: emergency button was activated at #newton. no incident was reported.
257674611871858689	2012-10-15 02:49:49	[bplrt] cleared: train service from #fajar towards #bangkit is now operating normally. pls ignore earlier tweet due to error.
257673865021489153	2012-10-15 02:46:51	[bplrt] cleared: train service from #fajar towards #bukitbatok are now operating normally.
257672681057550336	2012-10-15 02:42:09	[bplrt]: longer travelling time expected along service  a via #senja due to trackside fault between #fajar and #bangkit stations.
257648719233679360	2012-10-15 01:06:56	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #yiochukang.trains operating normally now.
257647989974261760	2012-10-15 01:04:02	[nsl]: emergency button is activated at #yiochukang. expect longer travelling time from #yiochukang towards #marinabay.
257646598270631936	2012-10-15 00:58:30	wheelchair access at #expo is currently not available due to more time required for service.
257644852001513472	2012-10-15 00:51:34	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #dover and @ #redhill. trains operating normally now.
257643251203452928	2012-10-15 00:45:12	[ewl]: emergency button is activated at #dover. expect longer travelling time from #dover towards #pasirris.
257642843613560833	2012-10-15 00:43:35	[ewl]: emergency button is activated at #redhill. expect longer travelling time from #redhill towards #pasirris.
257629808563998720	2012-10-14 23:51:47	[ewl] cleared: train services from #pasirris towards #jookoon are now operating normally. trains may be crowded.
257626607076921345	2012-10-14 23:39:04	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #yishun.trains operating normally now.
257626232190013440	2012-10-14 23:37:34	[ewl]: due to defective train between kembangan and eunos, 10 mins additional travelling time expected along wb line towards jookoon.
257624699167723521	2012-10-14 23:31:29	[nsl]: emergency button is activated at #yishun. expect longer travelling time from #yishun towards #marinabay.
257622033993695233	2012-10-14 23:20:53	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #kallang.trains operating normally now.
257621356642971649	2012-10-14 23:18:12	trains are running slightly slower than normal due to cautious driving on wet tracks. please allow extra time for travel.
257619147108794368	2012-10-14 23:09:25	[ewl]: emergency button is activated at #kallang. expect longer travelling time from #kallang towards #jookoon.
257618714587975680	2012-10-14 23:07:42	good morning. train services on all lines are operating normally. have a good day ahead!
257502092355313664	2012-10-14 15:24:17	[ewl] cleared: train services have resumed. train services from #tampines towards #pasirris are now running normally.
257500976544632832	2012-10-14 15:19:51	[ewl] update: no train service from #pasirris towards #tampines  due to train fault. buses are being arranged.
257500764400934912	2012-10-14 15:19:01	[ewl] update: no train service from #tampines towards #pasirris due to train fault. buses are being arranged.
257497287054483456	2012-10-14 15:05:11	[ewl] update: no train service from #pasirris towards #tampines. please seek alternative transport. we are working to recover service.
257493850782855170	2012-10-14 14:51:32	[ewl]: no train service from #tampines to #pasirris due to train fault. please seek alternative transport.
257491094500147201	2012-10-14 14:40:35	[ewl] cleared: train services from #pasirris towards #tampines are now operating normally.
257489827367374848	2012-10-14 14:35:33	[ewl] update: train service is resuming from #pasirris towards #tampines.
257486984950456320	2012-10-14 14:24:15	[ewl] update: estimate 5 mins additional travel time from #pasirris towards #tampines due to train fault.
257481868562272257	2012-10-14 14:03:55	[ewl] estimate 20 mins additional travel time from #pasirris towards #tampines due to train fault.
257479481428697088	2012-10-14 13:54:26	[ewl]: estimate 5 mins additional travel time from #jookoon towards #pasirris due to a train fault.
257415476009914368	2012-10-14 09:40:06	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
257414881110806528	2012-10-14 09:37:44	[ewl]: emergency button is activated at #jurongeast. expect longer travelling time from #jurongeast towards #jookoon.
257393137272639488	2012-10-14 08:11:20	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #newton.trains operating normally now.
257392794388291584	2012-10-14 08:09:58	[nsl]: emergency button is activated at #newton. expect longer travelling time from #newton towards #marinabay.
257374154976808960	2012-10-14 06:55:54	trains are running slightly slower than normal due to cautious driving on wet tracks. please allow extra time for travel.
257368967478382593	2012-10-14 06:35:18	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #queenstown.trains operating normally now.
257368419945570305	2012-10-14 06:33:07	[ewl]: emergency button is activated at #queenstown. expect longer travelling time from #queenstown towards #pasirris.
257311239619878912	2012-10-14 02:45:54	"[ewl] lift at expo is ""down"".  customers to approach station staff if required."
257310194864881665	2012-10-14 02:41:45	epl masters football @ indoor stadium 14 oct 5pm. legendary players frm manu, liverpool, sg &amp; epl all-stars mrt:stadium http://t.co/jtvpqlzb
257292955709222912	2012-10-14 01:33:15	[ewl] cleared: train services from #tanahmerah towards #changiairport are now operating normally.
257290239742181376	2012-10-14 01:22:28	[ewl]: estimate 10 mins additional travelling time from #tanahmerah to #changiairport towards changiairport due to track fault.
257131434437926912	2012-10-13 14:51:25	[ewl] cleared: train services from #dover towards #pasirris are now running normally.
257130650618961920	2012-10-13 14:48:19	[ewl]: longer travelling time expected along ew line at #dover in the direction towards pasirris due to door obstruction.
257126139095564289	2012-10-13 14:30:23	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #cityhall.trains operating normally now.
257125281804976130	2012-10-13 14:26:58	[nsl]: emergency button is activated at #cityhall. expect longer travelling time from #cityhall towards #marinabay.
257123960997695488	2012-10-13 14:21:44	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
257123451217776640	2012-10-13 14:19:42	[ewl]: emergency button is activated at #jurongeast. expect longer travelling time from #jurongeast towards #jookoon.
256993401180942336	2012-10-13 05:42:56	flea market @ chijmes 13 &amp; 26-27 oct 5-11pm. mrt: bras basah, city hall. nearby:food for thought, artichoke café http://t.co/tmrr5o8s
256975972300111872	2012-10-13 04:33:40	trains are running slightly slower than normal due to cautious driving on wet tracks. please allow extra time for travel.
256966206471421953	2012-10-13 03:54:52	trains at the western region are running slightly slower due to cautious driving on wet tracks. please allow extra time for travel.
256950989179994113	2012-10-13 02:54:24	puppets alive! wkshop @ nat'l museum 13,27 oct, 3 nov 10am &amp; 2pm. tix $28 admits one adult &amp; child mrt: bras brasah http://t.co/lbqibwwp
256781308083179521	2012-10-12 15:40:09	[nsl]:earlier emergency button was activated due to customer's hand caught in-between doors @ #orchard.trains operating normally now.
256780794490658816	2012-10-12 15:38:06	[nsl]: emergency button is activated at #orchard. expect longer travelling time from #orchard towards #angmokio.
256740179287621632	2012-10-12 12:56:43	[nsl] cleared: train services from #yiochukang towards #braddell are now operating normally.
256737779634024448	2012-10-12 12:47:11	[nsl]: longer travelling time from #yiochukang to #braddell towards marinabay due to train fault.
256730900891570177	2012-10-12 12:19:51	burn the floor @ mbs sands theatre till 14 oct. dancers from dancing with the stars &amp; so you think you can dance. mrt: bayfront
256687831961964544	2012-10-12 09:28:42	train services on all lines are operating normally. have a good evening!
256676319490875392	2012-10-12 08:42:58	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #newton.trains operating normally now.
256675956939448320	2012-10-12 08:41:31	[nsl]: emergency button is activated at #newton. expect longer travelling time from #newton towards #orchard.
256598898515271680	2012-10-12 03:35:19	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #payalebar.trains operating normally now.
256598475972698112	2012-10-12 03:33:38	[ewl]: emergency button is activated at #payalebar. expect longer travelling time from #payalebar towards #jookoon.
256593888096182273	2012-10-12 03:15:24	"win tickets to frightfest 2012 @ singapore flyer! check out ""ride smrt"" facebook page! http://t.co/3qsne38f"
256551920083279872	2012-10-12 00:28:38	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #yiochukang.trains operating normally now.
256551354057764864	2012-10-12 00:26:23	[nsl]: emergency button is activated at #yiochukang. expect longer travelling time from #yiochukang towards #marinabay.
256532105033547776	2012-10-11 23:09:54	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #khatib.trains operating normally now.
256531847574593537	2012-10-11 23:08:53	[nsl]: emergency button is activated at #khatib. expect longer travelling time from #khatib towards #marinabay.
256370101585059840	2012-10-11 12:26:10	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #toapayoh.trains operating normally now.
256369144772042752	2012-10-11 12:22:21	[nsl]: emergency button is activated at #toapayoh. expect longer travelling time from #toapayoh towards #braddell.
256352645277683712	2012-10-11 11:16:48	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #dover.trains operating normally now.
256351766969450496	2012-10-11 11:13:18	[ewl]: emergency button is activated at #dover. expect longer travelling time from #dover towards #clementi.
256343963894706176	2012-10-11 10:42:18	[ewl] cleared: train services between #jurongeast and #jookoon are now operating normally.
256340937540775936	2012-10-11 10:30:16	[ewl] update: estimate 5 mins additional travel time between #jurongeast and #jookoon due to track fault.
256337272360812544	2012-10-11 10:15:42	[ewl] cleared: train services from #cityhall towards #tiongbahru are now operating normally.
256336459114614785	2012-10-11 10:12:29	[ewl] update: estimate 5 mins additional travel time from #cityhall towards #tiongbahru due to train fault.
256326297561739265	2012-10-11 09:32:06	train services on all lines are operating normally. have a good evening!
256268639215431680	2012-10-11 05:42:59	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #dhobyghaut.trains operating normally now.
256268270578069504	2012-10-11 05:41:31	[nsl]: emergency button is activated at #dhobyghaut. expect longer travelling time from #dhobyghaut towards #marinabay.
256256522160582657	2012-10-11 04:54:50	wheelchair access at #choachukang has been restored.
256241808894484480	2012-10-11 03:56:22	wheelchair access at #choachukang is currently not available due to monthly maintenance.  updates to come.
256232654851170305	2012-10-11 03:20:00	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #kembangan.trains operating normally now.
256232150502887427	2012-10-11 03:17:59	[ewl]: emergency button is activated at #kembangan. expect longer travelling time from #kembangan towards #eunos.
256193037573697536	2012-10-11 00:42:34	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #outrampark.trains operating normally now.
256192311078309888	2012-10-11 00:39:41	[ewl]: emergency button is activated at #outrampark. expect longer travelling time from #outrampark towards #pasirris.
256167264477401089	2012-10-10 23:00:09	good morning. train services on all lines are operating normally. have a good day ahead!
255963413669363712	2012-10-10 09:30:08	train services on all lines are operating normally. have a good evening!
255941157786353664	2012-10-10 08:01:41	"win tickets to frightfest 2012 @ singapore flyer! check out ""ride smrt"" facebook page! http://t.co/3qsne38f"
255805349926420480	2012-10-09 23:02:02	good morning. train services on all lines are operating normally. have a good day ahead!
255677385750491136	2012-10-09 14:33:33	[bplrt]: longer travelling time along service a via #senja earlier. fault has since cleared. train service resumed.
255603752499818496	2012-10-09 09:40:58	train services on all lines are operating normally. have a good evening!
255541372273188864	2012-10-09 05:33:05	[ewl] cleared: train services from #pasirris towards #aljunied are now operating normally.
255540072403849216	2012-10-09 05:27:55	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #sembawang.trains operating normally now.
255539128358281216	2012-10-09 05:24:10	[nsl]: emergency button is activated at #sembawang. expect longer travelling time from #sembawang towards #yishun.
255537868116738048	2012-10-09 05:19:10	[ewl]: estimate 5 mins additional travelling time from #pasirris to #aljunied towards jookoon due to obstruction when closing train door.
255463697881919488	2012-10-09 00:24:26	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #dover.trains operating normally now.
255463435066826752	2012-10-09 00:23:23	[ewl]: emergency button is activated at #dover. expect longer travelling time from #dover towards #buonavista.
255443120051855361	2012-10-08 23:02:40	good morning. train services on all lines are operating normally. have a good day ahead!
255442995019657217	2012-10-08 23:02:10	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #jurongeast.trains operating normally now.
255442629951647744	2012-10-08 23:00:43	[nsl]: emergency button is activated at #jurongeast. expect longer travelling time from #jurongeast towards #marinabay.
255285102379143168	2012-10-08 12:34:46	[nsl]:trains are operating normally now.
255284636446507008	2012-10-08 12:32:54	[nsl]:earlier emergency button was activated by a customer who was upset by a customer playing loud music in the train@ #marsiling.
255281741735026688	2012-10-08 12:21:24	[nsl]: emergency button is activated at #marsiling. expect longer travelling time from #marsiling towards #marinabay.
255278576176345089	2012-10-08 12:08:50	[nsl]:earlier emergency button was activated,though no emergency incident observed on train @ #marsiling.trains operating normally now.
255277539948376064	2012-10-08 12:04:43	[nsl]: emergency button is activated at #marsiling. expect longer travelling time from #marsiling towards #jurongeast.
255238667679969280	2012-10-08 09:30:15	train services on all lines are operating normally. have a good evening!
255201344112189440	2012-10-08 07:01:56	[ewl] cleared: train services from #aljunied towards #rafflesplace are now operating normally.
255195251592007681	2012-10-08 06:37:43	[ewl]: estimate 5 mins additional travelling time from #aljunied to #rafflesplace towards jookoon due to train fault.
255153354831982592	2012-10-08 03:51:14	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #angmokio.trains operating normally now.
255152912873955328	2012-10-08 03:49:29	[nsl]: emergency button is activated at #angmokio. expect longer travelling time from #angmokio towards #bishan.
255145722545045505	2012-10-08 03:20:55	[ccl] cleared: train services from #macpherson towards #bartley are now operating normally.
255142304464109569	2012-10-08 03:07:20	[ccl]: longer travelling time expected along cc line from #macpherson to #bartley in the direction towards harbourfront due to track fault.
255108623301218304	2012-10-08 00:53:30	[ewl]:earlier emergency button was activated for an unwell customer on board train @ #cityhall.trains operating normally now.
255107776043425793	2012-10-08 00:50:08	[ewl]: emergency button is activated at #cityhall. expect longer travelling time from #outrampark towards #jookoon.
255106565009461248	2012-10-08 00:45:19	[nsl] cleared: train services from #kranji towards #yishun are now operating normally.
255105906658926592	2012-10-08 00:42:42	[ewl] cleared: train services from #cityhall towards #jookoon are now operating normally.
255105541347606528	2012-10-08 00:41:15	[nsl]: emergency button is activated at #khatib. expect longer travelling time from #khatib towards #yishun.
255104666281598977	2012-10-08 00:37:46	[ewl]:expect longer travelling time from #cityhall towards #jookoon. emergency button was activated for an unwell customer on board train .
255080697113497600	2012-10-07 23:02:32	good morning. train services on all lines are operating normally. have a good day ahead!
254968388290494464	2012-10-07 15:36:15	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #bishan.trains operating normally now.
254935345509040129	2012-10-07 13:24:57	[ewl]: expect slightly longer travelling time from #commonwealth to #buonavista towards jookoon due to platform screen door fault.
254900234935758849	2012-10-07 11:05:26	[ewl]:earlier emergency button was activated,though no emergency incident observed on train @ #bugis.trains operating normally now.
254899699423772672	2012-10-07 11:03:18	[ewl]: emergency button is activated at #bugis. expect longer travelling time from #bugis towards #pasirris.
254816678167314432	2012-10-07 05:33:24	[nsl]:earlier emergency button was activated for an unwell customer on board train @ #cityhall.trains operating normally now.
254814978434011136	2012-10-07 05:26:39	[nsl]: emergency button is activated at #cityhall. expect longer travelling time from #cityhall towards #jurongeast.
254808502231523329	2012-10-07 05:00:55	int'l a capella festival@fort canning centre black box now till 31oct 7.30pm. $40 tix. mrt: bras basah, dhoby ghaut ccl http://t.co/kollhzio
254793333535289344	2012-10-07 04:00:39	[ewl]: emergency button activated at #tanahmerah due to customer's bag caught at train doors. expect longer travel time towards #pasirris.
254748157890674688	2012-10-07 01:01:08	good day singapore! train services on all lines are operating normally. have a great weekend!
254605178198700032	2012-10-06 15:32:59	[ewl]:earlier emergency button was activated due to customer left his bag@ #jurongeast.trains operating normally now.
254604024387612672	2012-10-06 15:28:24	[ewl]: emergency button is activated at #chinesegarden. expect longer travelling time from #chinesegarden towards #jookoon.
254521305825681408	2012-10-06 09:59:42	good day singapore! train services on all lines are operating normally. have a great weekend!
254514048555679744	2012-10-06 09:30:52	[ewl]:earlier emergency button was activated accidentally by a customer @ #tanjongpagar.trains operating normally now.
254513329593282560	2012-10-06 09:28:01	[ewl]: emergency button is activated at #tanjongpagar. expect longer travelling time from #tanjongpagar towards #pasirris.
254478500214489088	2012-10-06 07:09:37	timbre music academy all-stars @ substation 7 oct (every sun) 9.45pm till late. local bands playing pop &amp; rock songs. mrt: bras basah.
254443594461626368	2012-10-06 04:50:54	new star vista mall. over 100 shops. la barra (colombian food), jamaica blue (aussie coffee), owl cafe (1st ever) mrt: buona vista(ccl, nsl)
